MQ8,MQ5,Caption,image_path_uuid,Gas
565,396,"The thermal image shows a wall with a temperature range of 31-39°C.  One section is significantly cooler (blue) than the rest (yellow/orange/red), suggesting a possible thermal anomaly or leak.  Location is unavailable.",1f93174effaa4fd8b1d43e588f9fb31e.png,Perfume
631,406,"Thermal image shows a relatively uniform temperature range between 88°F and 89°F.  Coordinates 18°32'18""N 73°43'32""E are indicated.  No significant temperature variations are visible.",0d8515d220814fa4a92341273776e67e.png,NoGas
270,378,"The thermal image shows a mostly uniform temperature range, predominantly yellow-green, indicating a relatively consistent temperature across the scene.  There are minor variations in warmer (orange) and cooler (green) areas, but no significant temperature anomalies are evident. The temperature scale ranges from 41°F to 73°F.",c05c52b584704e36a28bbbe0454d5109.png,Mixture
555,336,"Thermal image shows a mostly uniform temperature range between 89-91°F.  A slightly warmer area is visible in the upper right corner.  Coordinates 18°32'18""N 73°43'32""E are indicated.",2660026e81d643ae85e58cc6a052f138.png,Smoke
526,384,"Thermal image shows a temperature gradient.  The left side is warmer (yellow-orange, ~91°F) than the right (green, ~89°F).  Location: 18°32'18""N 73°43'32""E.",a43c8b4abf184bee98277ddec7102abe.png,Perfume
724,455,"Thermal image shows a panel with several components.  One area exhibits significantly higher temperatures (red/orange) than the surrounding components (blue/green), suggesting a potential overheating issue.  Temperature range is 26-35°C.",3fb00ffa24104654a83d35a9e034058d.png,Perfume
622,412,"Thermal image shows varying temperatures in a device, with some components exhibiting higher temperatures (red/orange) than others (green/blue).  Temperature range is 27-34°C. Location is unavailable.",f3a94aeaa862412a895ac847b27780a6.png,NoGas
746,475,"Here's a summary of the thermal image:

The image shows a person's hands interacting with a dark, cool object (likely metal) against a warmer background.  The temperature range is approximately 25-37°C.  The object's low temperature is clearly visible in contrast to the hands and surroundings.",fe45f34ff7f645a094bb9473fe729953.png,Perfume
693,488,"Thermal image shows a predominantly green area with a small, localized, warmer (orange/red) region, indicating a possible heat source or leak.  Temperature range is 27-29°C.  Location is unavailable.",d638ec45a95e428a92ec9e5acc24e614.png,NoGas
570,391,"Thermal image shows a surface primarily at 28-30°C.  Several warmer spots (orange/yellow) are scattered across the surface, indicating potential localized heat sources.  Location is unavailable.",043b051665e345e48e6c5efe95a3581c.png,Perfume
559,340,"The thermal image shows a relatively uniform temperature range between 89°F and 90°F.  The location is 18°32'18""N, 73°43'32""E.  No significant thermal anomalies are visible.",d823d761eeef4828b986e1df5c6c3d8c.png,Smoke
701,479,"Thermal image shows a dark, cool object (possibly metal) against a warmer background.  Temperature range is 25-35°C.  Some localized hotter spots are visible.  Location is unavailable.",32c4794523a44aed967294cba5750a4c.png,NoGas
708,454,"Thermal image shows a relatively uniform temperature across the scene, predominantly in the green range (around 90°F).  No significant temperature anomalies are visible.  Coordinates 18°32'18""N 73°43'32""E are provided.",e9a1ca7b089e4068adf518892dfbd302.png,NoGas
601,408,"Thermal image shows a device with varying temperatures, ranging from 25°C to 34°C.  Some components are significantly warmer than others, indicating potential heat issues. Location is unavailable.",e7c92eeef76b4ddca39a094c3df99912.png,Perfume
573,366,"Thermal image shows a mostly uniform temperature range between 87°F and 89°F.  A slight temperature gradient is visible, with warmer temperatures on the left.  Coordinates are 18°32'18""N 73°43'32""E.",a763ee47bfe74d34b85aa0d7033c6bdb.png,Smoke
660,426,"Thermal image shows a mostly uniform temperature of approximately 89-90°F.  Location data: 18°32'18""N 73°43'32""E. No significant temperature variations are visible.",e3b2a48c57164b46b7d6594cb4b47feb.png,NoGas
562,371,"Thermal image shows a localized area of significantly higher temperature (red/yellow) against a cooler background (blue).  Temperature ranges from 100°F to 109°F.  Geographic coordinates are 18°32'18""N 73°43'32""E.",36aa3ab2ad7c401da17e50ad29f2fce2.png,Smoke
755,503,"Thermal image shows a large, dark, cool area, possibly a gas leak, surrounded by warmer areas.  Temperature range is approximately 26-37°C.  Location is unknown.",fa757a59346c4a649a272a20943f0a7b.png,Perfume
625,417,"Thermal image shows mostly uniform temperature (20-24°C).  A small, cooler blue area is present near the top.  Location unavailable.",0c13ea4e93aa4ddab689bda16d877bb1.png,NoGas
607,404,"Thermal image shows a uniformly green area, indicating consistent temperature (~89°F).  Coordinates: 18°32'18""N 73°43'32""E.  No significant temperature variations are visible.",e4b89dfd713349cbbec552c153a8e33e.png,NoGas
262,377,"Thermal image shows a temperature range of 70-72°F.  A cooler, bluish-green area is centrally located within a warmer, yellow-orange background.  Temperature variation suggests potential gas leak or uneven heating.",38d56571ece341818bb7926987d09c01.png,Mixture
338,483,"Thermal image shows a mostly uniform temperature range of approximately 70-74°F.  Minor temperature variations are present, indicated by slight color shifts within the predominantly green spectrum. No significant hot or cold spots are apparent.",6205553a311b43639d2624e7ebeb65b9.png,Mixture
278,411,Thermal image shows a temperature gradient.  Warmer areas (red/orange) transition to cooler areas (blue/green). Temperature range is 69-72°F.  Location is unavailable.,0ecac8a0a8e8428bab0c69f54f1f4ae0.png,Mixture
641,349,"Thermal image shows a mostly uniform area, predominantly green (88-89°F), with a slightly cooler (blue) section on the right.  Coordinates: 18°32'18""N, 73°43'32""E.",fd6b4c99309f48feadedb6c7c1cbe8dc.png,Smoke
252,364,"The thermal image shows a temperature gradient, ranging from hotter (red/orange) on the left to cooler (yellow/green) on the right.  Temperature scale is 42-73°F.  The image appears to be of a relatively large area with inconsistent heat distribution.",a91a2e9600c444638299c6e3d6aaf713.png,Mixture
357,440,"The thermal image shows a mostly uniform temperature distribution, predominantly yellow-green, indicating a consistent heat signature across the area.  Minor variations in color suggest slight temperature differences.  The temperature scale shows a range from approximately 72°F to 73°F.",ce5f5be3298b4e36970160e4a6c746c6.png,Mixture
765,530,"The thermal image shows a temperature range of 27°C to 32°C.  A prominent, cooler blue area suggests a gas leak or cold spot.  Surrounding areas display warmer colors, indicating higher temperatures.  The location is unavailable.",7dcc147555084efe8c4bf2370ccf73f1.png,Perfume
236,361,Thermal image shows a mostly cool area (blues and greens) with a localized area of significantly higher temperature (reds and yellows) at the lower left.  Temperature range is 73°F to 76°F.,00d3cfb1bd5c44d6b5a3c65e8d6b26e1.png,Mixture
547,323,"Thermal image shows a mostly uniform area, predominantly green, indicating consistent temperature (89-91°F). A slightly warmer, yellowish area is visible in the center.  Coordinates 18°32'18""N 73°43'32""E are present.",b7e2382d05e84cb1bf2a584b00cbce57.png,Smoke
267,366,"The thermal image shows a relatively uniform temperature distribution, predominantly in the green-yellow range (indicating temperatures between 42.2°F and 73.7°F).  There's minimal variation in temperature across the scene.  Location data is unavailable.",29aa7a2163944b6fbd525317d0ec5668.png,Mixture
324,404,"The thermal image shows a fairly uniform temperature range, predominantly in the yellow-green spectrum, indicating a consistent temperature across the area.  There's a slight variation with warmer areas (yellow/orange) on the left. The temperature scale ranges from 42°F to 72°F.",82e356b17f3f4a078417521e81150ab8.png,Mixture
304,444,"The thermal image shows a mostly uniform temperature range, predominantly yellow and orange, indicating a relatively consistent heat signature across the scene.  There is slight variation with hints of green and red, suggesting minor temperature differences.  The temperature scale ranges from 43°F to 74°F.",e7ff7b41bbd74920ba0a464f1486cf80.png,Mixture
522,384,"Thermal image shows mostly uniform temperature (88-90°F) with a slightly cooler area at the bottom.  Coordinates are 18°32'18""N 73°43'32""E.",19cb02f33b4e428aba17863830781405.png,Perfume
569,353,Thermal image shows a localized area of higher temperature (red/yellow) against a cooler background (blue/green).  Temperature range is 88°F to 111°F.  Geographic coordinates are provided.  The warmer area appears to be a plume or gas emission.,dfc3b5d036b84a40b25a5efd3c79ad75.png,Smoke
388,457,"Thermal image shows a temperature gradient.  The left side is warmer (orange/red), transitioning to cooler (yellow/green) on the right.  Temperature range is 71°F to 73°F.",24a7c26a101445beba030b20dd4df1e9.png,Mixture
568,356,"Thermal image shows mostly uniform temperature (around 90°F), with a small, warmer area (yellow/blue) in the upper right corner suggesting a localized heat source.  Coordinates are 18°32'18""N 73°43'32""E.",0ac11ddbd3be4d0db5774adf32d47c1d.png,Smoke
524,385,"Thermal image shows a temperature range of 83-86°F.  The image is primarily yellow-green, indicating relatively consistent temperature, with a cooler blue area on the right.  Coordinates: 18°32′18″N 73°43′32″E.",b92a55b5b2564c26aba75934eaad408c.png,Perfume
627,358,"Thermal image shows a mostly uniform temperature field, predominantly green, indicating temperatures between 88°F and 92°F.  A warmer, yellowish area is visible on the right, suggesting a localized heat source.  Coordinates 18°32'18""N 73°43'32""E are provided.",762265c955a84e6ea53cb42fe980e5fa.png,Smoke
266,368,"The thermal image shows a mostly uniform temperature distribution, ranging from approximately 72°F (blue) to slightly warmer areas (green).  No significant temperature anomalies or distinct hot/cold spots are apparent.",ebba5abfb6f540ed95e56dda65942639.png,Mixture
648,367,"Thermal image shows predominantly green, indicating a relatively uniform temperature range between 89°F and 91°F.  A slight temperature increase is visible in the upper right corner.  Coordinates: 18°32'18""N, 73°43'32""E.",fc9f7d8743b043b780b3ce5a605bfac3.png,Smoke
296,401,"The thermal image shows a mostly uniform temperature range, predominantly blue and green, suggesting a consistent temperature across the area.  There's a slight temperature variation visible, with warmer areas (yellow/green) interspersed with cooler areas (blue).  The location is unavailable.",3ff0378653a54276916b94dea33bddd2.png,Mixture
747,483,"Thermal image shows a wall with temperature variations.  Cooler areas (blue/purple) are adjacent to warmer areas (yellow/orange/red), indicating potential heat loss or thermal bridging.  Temperature range is 32-39°C.",0a8e9e7071864c2380e14b5a10109004.png,Perfume
766,532,"Thermal image shows an electrical panel.  Some components register warmer (red/orange) than others (blue/green), indicating potential overheating or higher current draw in specific areas. Temperature range is 25-31°C.",f8ddb592dbc848b2bfb02c74be2c4f10.png,Perfume
265,396,"The thermal image shows a mostly uniform temperature across the scene, predominantly in the green-yellow range (around 72°F).  There's slight variation, but no significant hot or cold spots are apparent.",8805510b68524da98f5a1681428c0018.png,Mixture
611,404,"Thermal image shows a relatively uniform temperature across the scene, predominantly in the green range (approximately 90°F).  Location data: 18°32'18""N 73°43'32""E. No significant temperature variations are detected.",2dbf58dfd9d9411881f49bb36c55870f.png,NoGas
520,383,"Thermal image shows a mostly uniform temperature range of 87-88°F.  Location data indicates 18°32'18""N, 73°43'32""E.  Slight temperature variation is visible.",c39ecc23e11e4348b5b7a95c02704377.png,Perfume
284,369,"The thermal image shows a relatively uniform temperature distribution, ranging from approximately 41°F to 73°F.  The colors suggest mostly yellow and orange tones, indicating a consistent thermal signature across the field of view.  The location is unavailable.",e3954b45acb44b8ca7473f0efdf41e38.png,Mixture
592,355,"Thermal image shows a mostly uniform temperature across the scene, ranging from 99°F to 101°F.  Coordinates are 18°32'18""N, 73°43'32""E.  No significant temperature variations are visible.",0ebedf11391b4b49910459426a4c451f.png,Smoke
736,509,"The thermal image shows a mostly uniform temperature range between 86°F and 81°F,  with slight variations across the field of view.  Coordinates 18°32'18""N 73°43'32""E are present.  No significant heat signatures are apparent.",20e8dbb6c70140be80654020ad515001.png,Perfume
584,402,"Thermal image shows a dark, cool object (likely metal) against a warmer background.  Temperature range is 25-31°C.  The object's cooler temperature suggests heat loss or different material.",c35a53ced9e343afb9e9dcd045a4221e.png,NoGas
659,433,"Thermal image shows a region of higher temperature (red/yellow)  possibly indicating a gas leak or similar phenomenon, against a cooler background (blue).  Temperature range is 27-33°C. Location is unknown.",f96dc0050fd3475e80801f055a7aba8c.png,NoGas
724,446,"Thermal image shows a vertical metal structure, possibly a pipe or electrical panel, with varying temperatures.  A central component displays significantly higher temperatures (red/orange) compared to surrounding areas (yellow/green/blue).  Temperature range is 28-35°C.",94525cb6c33d48e1a09c93f6d2f70489.png,Perfume
548,322,"The thermal image shows a mostly uniform temperature range between 90-91°F.  The location is 18°32'18""N 73°43'32""E.  No significant temperature variations are observed.",94167742625f4bc99e1c109c5924efd4.png,Smoke
699,447,"Thermal image shows a mostly uniform temperature field (27-29°C) with a localized area of higher temperature (orange), suggesting a heat source or leak.  Location is unavailable.",8eb1188448614202892084a8c614b654.png,NoGas
741,508,"The thermal image shows a temperature range of 30-43°C.  A cooler area (blue/darker colors) is adjacent to a warmer area (red/yellow/brighter colors), possibly indicating heat loss or a thermal anomaly. The specific location is unavailable.",c87bed0878994a40b02f37255f9d7af9.png,Perfume
569,369,"This thermal image shows a mostly uniform temperature range between 89°F and 91°F.  Minor warmer areas are present, predominantly in the bottom right.  The location is 18°32'18""N 73°43'32""E.",7b1cf3fa622140ab8c6f4356021aadc0.png,Smoke
564,340,"Thermal image shows mostly uniform temperature (89-91°F) with a slightly cooler area (darker green/blue) in the lower right.  Coordinates: 18°32'18""N 73°43'32""E.",ca75269bc5f646f991cca21fa861b173.png,Smoke
299,393,"The thermal image shows a mostly uniform temperature field, predominantly yellow-green, indicating a relatively consistent temperature across the area.  Small variations in color suggest minor temperature fluctuations.  The temperature scale indicates a range from ~44°F to 72°F.",d60b8188207d49ac946d88fcd5b67466.png,Mixture
647,466,"Thermal image shows mostly green, indicating temperatures between 27-28°C.  A small, slightly warmer (yellow/orange) area is visible near the center, suggesting a localized temperature anomaly.  Location is unavailable.",452a1038efc34c52850ced235f3abf6e.png,NoGas
559,354,"Thermal image shows a mostly cool surface (mostly blue), with a small area of significantly warmer temperature (yellow/green) in the bottom left corner, located at 18°32'18""N 73°43'32""E.  Temperatures range from 100°F to 104°F.",03efac3056054f19a53b7e6ef8b8104e.png,Smoke
445,374,"Thermal image shows a temperature range of 27-30°C.  A large area is consistently cool (green), while several smaller regions exhibit warmer temperatures (yellow/red), suggesting localized heat sources or variations in material properties.  Location is unavailable.",df7fbff912c5412fbc127fdf64bcc4a9.png,NoGas
301,442,"The thermal image shows a mostly uniform temperature, predominantly in the green-yellow range (around 72°F).  Minor variations suggest slight temperature differences across the area, but no significant hot or cold spots are apparent.",b36ee6b72b1046f599ed46d1b9f3841c.png,Mixture
613,416,Thermal image shows two distinct areas of higher temperature (yellow/red) against a cool background (dark blue). Temperatures range from 24°C to 31°C.  Location is unavailable.,2a01b4c1e0d64660a0e1a68b682d6ec5.png,NoGas
637,414,"The thermal image shows a scene with temperature variations between 28°C and 29°C.  The image is blurry, making specific details unclear, but shows a potential heat source (yellow/orange areas) near the left edge.  The location is unavailable.",2a45bc133db74126b83e956f9f75ddf5.png,NoGas
602,408,The thermal image shows a temperature range of 27-29°C.  Warmer areas (yellow/orange) are scattered across a cooler (green/blue) background. The warmest areas appear concentrated in a few distinct spots.  Location is unavailable.,092d3b7513ff428384303ebafd41413b.png,NoGas
696,487,"Thermal image shows a surface with temperature variations between 25°C and 34°C.  A darker, cooler area is present, possibly indicating a component or object embedded within the warmer surface.  Overall, the image suggests heat loss or uneven temperature distribution.",1118bbf034004b24896b1b646b5fb24f.png,NoGas
548,316,"Thermal image shows a mostly uniform, cool temperature range (100-102°F).  Slight temperature variations are visible, possibly indicating minor surface features or small temperature differences.  Coordinates 18°32'18""N 73°43'32""E are present.",15495e4b6b454a6394c688f6acfeecf2.png,Smoke
596,299,"Thermal image shows mostly uniform temperature (89-90°F) with slight variations.  Coordinates 18°32'18""N 73°43'32""E are indicated. A small area shows a slightly cooler temperature in the upper right corner.",f165d416bd47489981569e8f6edfcd5c.png,Smoke
252,368,"The thermal image shows a mostly uniform temperature field, predominantly in the green-yellow range (approximately 70-73°F), with minor variations suggesting slight temperature fluctuations across the area.  No significant hot or cold spots are readily apparent.",8263eff8cda4442194d371bc176a989d.png,Mixture
591,313,"Thermal image shows a gas plume emanating from a source (left), exhibiting temperature variations from ~97°F to ~170°F.  The plume dissipates across the image.  Geographic coordinates are provided.",60ae57d5093246bd8338e7bbfa26009c.png,Smoke
376,445,The thermal image shows a mostly uniform temperature range between 72°F and 73°F.  There's minimal temperature variation across the scene.  No significant hot or cold spots are visible.,93ee3ce23ead49c293f44d46efbcf088.png,Mixture
320,443,"The thermal image shows a mostly uniform temperature range between 69°F and 73°F.  The colors indicate slight temperature variations across the surface, but no significant hot or cold spots are visible.",e6b271620a5d484eb5bd9dbb54a4a2d3.png,Mixture
527,376,"Thermal image shows a wall with a section of significantly higher temperature (red/orange) at the bottom, possibly indicating a heat source or leak.  The rest of the wall is cooler (green/blue).  A dark blue object is adjacent to the wall.",b723db28175d418ba0fc85c3f27f1224.png,Perfume
363,460,"The thermal image shows a mostly uniform temperature distribution ranging from 73°F to 42°F, predominantly in the yellow-green range.  Minor variations in temperature are present, but no significant hot or cold spots are easily identifiable.",cfe8380d059e430bac2c20f3d899f0ba.png,Mixture
752,465,"The thermal image shows a fairly uniform temperature of approximately 89°F across the scene.  Coordinates 18°32'18""N 73°43'32""E are shown.  No significant temperature variations are detected.",0e5693a673ef44c3b785f1300ab6daf2.png,NoGas
614,416,"The thermal image shows a mostly uniform temperature range of 27-28°C.  There's minimal temperature variation across the scene, suggesting no significant heat sources or leaks are present.  The image quality appears somewhat noisy.",5384335db5ad4173b88b61f186d2f75f.png,NoGas
716,491,A thermal image shows a hand at approximately 27-39°C contacting a cooler surface (dark blue).  The background shows varying temperatures.,689441c6008c4dc0b2c736e1c6ebea06.png,Perfume
271,381,"Thermal image shows a temperature gradient.  Cooler blues on the left transition to warmer yellows and reds on the right, indicating a heat source or uneven temperature distribution across the field of view.  Temperature range is 70-71°F.",c0ae5784841344428af376ba7f7e88f9.png,Mixture
250,358,"The thermal image shows a relatively uniform temperature distribution, predominantly in the green-yellow range, indicating a consistent temperature across the scene.  Minor variations in warmer (orange/red) and cooler (darker green/blue) spots are present but do not suggest significant temperature differences.  The maximum temperature shown is 72°F.",882674773c54425ea169b2d120f051e6.png,Mixture
267,381,"The thermal image shows a mostly uniform temperature distribution, predominantly in the green range (approximately 60-70°F).  There is some slight variation, but no significant hot or cold spots are visible.",0d545330d456494c815b96d0ef26e741.png,Mixture
749,500,"Thermal image shows a significant temperature difference.  One area registers warmer (yellow/green), transitioning to much cooler (blue) in an adjacent area. Temperature range is 85°F to 88°F.  Location data is included.",ad1d50f537c24f7b9af1a48c325f240e.png,Perfume
552,334,"The thermal image shows a uniform temperature of approximately 89°F across the scene.  Coordinates 18°32'18""N 73°43'32""E are indicated. No significant temperature variations are visible.",30eff4065ac44e2d913ac26659a1c359.png,Smoke
371,452,"The thermal image shows a largely uniform temperature distribution ranging from approximately 47°F to 71°F.  There's a subtle temperature gradient, with slightly warmer areas (yellow/orange) on the left and cooler areas (green) on the right.  No specific objects or anomalies are clearly discernible.",9454cf70c0ef442b87cd248ac13689cd.png,Mixture
278,378,"The thermal image shows a relatively uniform temperature distribution, predominantly in the green range (approximately 72-73°F).  Minor variations suggest slight temperature differences across the surface. No significant hot or cold spots are visible.",a0b792544c4140b88a44be313a1b8d2a.png,Mixture
621,375,"Thermal image shows a gas plume emanating from a source (likely a vent or emission point) at 99°F, extending into a cooler background.  Coordinates 18°32'18""N 73°43'32""E are provided.",a3b87c2b0a964c19a1f9a894f8d98fba.png,Smoke
273,387,"The thermal image shows a mostly uniform temperature distribution, ranging from approximately 72°F (red/orange) to 71°F (yellow/green).  No significant hot or cold spots are readily apparent.",a9eebe7ed9684b378610beb8ea03f2f5.png,Mixture
684,439,"Here's a summary of the thermal image:

The image shows a person's arm, with the hand appearing warmer (red/orange) than the forearm (red/yellow).  The background is cooler (blue/green).  Temperature ranges from 25°C to 37°C.",51d77173b88f4ae0870091d2688b72e5.png,Perfume
713,486,Thermal image shows a heat signature suggesting a gas leak near a vertical pipe.  Temperatures range from 27-31°C.  The leak appears localized.,d8d7020fab4d4e518c2f1d3a608279be.png,Perfume
248,371,"The thermal image shows a mostly uniform temperature field, predominantly green, indicating a consistent temperature range.  Small areas of yellow and orange suggest slightly warmer spots, with the overall temperature range between 42°F and 72°F.  The location is unavailable.",0fbb0566f7194d7d9ab225dddc390a22.png,Mixture
771,505,"The thermal image shows a scene with varying temperatures, from 28°C to 32°C.  Several objects appear warmer (red/orange) than their surroundings (green/yellow), possibly indicating heat sources or areas of heat loss. The location is unavailable.",19c6fb8f11a74c4fbc8e16f282d40260.png,Perfume
725,488,"The thermal image shows a scene with varying temperatures, from 25°C to 36°C.  A large object, possibly metallic, is cooler than its surroundings, indicating heat loss or different material properties.  Warmer areas suggest heat sources or areas of higher thermal conductivity.  The overall image lacks specific context due to the unspecified location.",2ea080f764214ff2a11f1cf6f3da375c.png,Perfume
575,308,"Thermal image shows a hot spot (yellow-green) ranging from 100-626°F, possibly gas, against a cool dark blue background.  Coordinates 18°32'18""N 73°43'32""E are visible.",9fdb6405812947e8ba98fd0868d1079e.png,Smoke
580,311,"Thermal image shows a predominantly green area, indicating relatively consistent temperature between 104°F and 106°F.  Slight variations in color suggest minor temperature differences across the scene.  GPS coordinates are 18°32'18""N 73°43'32""E.",608c2e164f354dd9bf0b7044d9151659.png,Smoke
755,517,"Thermal image shows a temperature gradient, with warmer areas (red/orange) at the bottom left and cooler areas (blue) on the right.  A noticeable vertical, cooler streak is present.  Temperature range is approximately 31-39°C.",e29443dd97a447ba821cff6c69d62655.png,Perfume
557,339,"Thermal image shows a relatively uniform temperature across the scene, predominantly in the green range (88-90°F).  Slight variations suggest minor temperature differences across the area. Coordinates are 18°32'18""N, 73°43'32""E.",9657ba13ec8845e4bab46425c6e3c254.png,Smoke
594,341,"Thermal image shows a temperature gradient, ranging from 98°F to 108°F.  Warmer areas (red/yellow) are concentrated at the bottom, indicating a possible heat source or emission.  Coordinates are 18°32'18""N 73°43'32""E.",54c7787ff0944cd0b93e665a68b2a890.png,Smoke
730,505,"Thermal image shows a wall with a dark, cool vertical element (possibly a pipe or stud) against a warmer background.  Temperature range is 25-32°C.  Location unavailable.",394001efb48d4702891dc5f4e60a9e5e.png,NoGas
554,396,"The thermal image shows a mostly uniform temperature between 29-30°C.  Minor temperature variations are present, but no significant heat sources or leaks are visible.  Location is unavailable.",4c9dd3ec370b43479049636a6731defc.png,NoGas
693,439,"The thermal image shows a mostly uniform temperature range of 24-26°C.  There's minimal temperature variation across the scene, suggesting a consistent heat signature. No significant anomalies are detected.",5e6088421dec4611aafd501a146a6efe.png,NoGas
432,458,"The thermal image shows a mostly uniform temperature field, ranging from approximately 72°F to 73°F.  Slight temperature variations are visible, but no significant hot or cold spots are present.",442186c1cda643b8951d08720eb05a5c.png,Mixture
612,414,"The thermal image shows a mostly uniform temperature field between 27°C and 28°C.  There's a subtle, vaguely vertical, cooler area in the center.  Location is unavailable.",4591c3494c2f4c619688201001fba5b0.png,NoGas
715,492,"Thermal image shows a mostly uniform temperature around 27-28°C. A small, slightly warmer area (yellow/orange) is present, indicating a localized heat source.  Location is unavailable.",d44004854a354953a5dd843797d92296.png,NoGas
633,370,"Thermal image shows a mostly uniform cool temperature field (blue), with a localized warmer area (yellow/green) near the upper right.  Temperature range is 89-91°F.  GPS coordinates are provided.",ce187e8bee514a66b556a537941af1c8.png,Smoke
694,486,"Thermal image shows a mostly uniform temperature field around 27-28°C.  A small, slightly warmer area (orange) is visible near the center, suggesting a localized heat source.  Location is unavailable.",7720db5633b64ef39fe9ed4b517cab85.png,NoGas
625,417,"Thermal image shows a temperature range of 29-36°C.  A significant temperature difference is visible between a largely red/orange area and a cooler blue/green area, suggesting heat loss or a contrasting material.",08f1177d48734892bb0af96ed3e7360d.png,NoGas
576,309,"Thermal image shows a hot spot (red/yellow) ranging from 100°F to 626°F, possibly a gas leak or fire, located at 18°32'18""N 73°43'32""E.  The surrounding area is significantly cooler (dark blue).",debe8eebd7ee4729a684703ee251d351.png,Smoke
576,365,"Thermal image shows a mostly uniform temperature range between 89-90°F.  Coordinates are 18°32'18""N 73°43'32""E.  Slight temperature variations are present but lack clear definition.",4159f085418a4512948b507e53ea4c93.png,Smoke
690,448,The thermal image shows a device or panel with components exhibiting varying temperatures.  Cooler areas appear blue/purple; warmer areas are red/yellow. Temperature range is approximately 25-33°C.  The location is unavailable.,a20a416e5e334591a980d803c2aea6fa.png,Perfume
610,407,"The thermal image shows a dark, cool object (likely a metal appliance or equipment) against a warmer background.  Temperatures range from 28°C to 31°C.  The object shows some internal temperature variations.",023bd3e931a0457c902098ce75bdf7a3.png,NoGas
566,392,"The thermal image shows a uniform temperature across the scene, predominantly in the green range (approx. 90°F).  No significant temperature variations are visible.  The location is 18°32'18""N 73°43'32""E.",508698effdf64fffa2c9fe2d8afed336.png,NoGas
263,364,"The thermal image shows a mostly cool surface (blue/green), with warmer areas (yellow/orange) concentrated towards the right side.  Temperature range is approximately 54-72°F.  No specific object is identifiable.",4bc3898f4454491ab26d145a7bcda087.png,Mixture
571,308,"Thermal image shows a temperature gradient, ranging from 99°F to 108°F.  A warmer area is visible on the left, possibly indicating a heat source or leak.  The location is 18°32'18""N 73°43'32""E.",dad5b2644b8d4c2a889133f235125620.png,Smoke
562,315,Thermal image shows a localized area of higher temperature (yellow-red) against a much cooler background (dark blue).  Temperatures range from 99°F to 486°F.  The image appears to depict a gas plume or leak.,a27cdee1bbde4ccd9f9883a616a70f2c.png,Smoke
760,503,"Thermal image shows a vertical structure with several rectangular cooler areas.  Temperature ranges from 21°C to 30°C, with warmer areas indicated in red and cooler areas in blue. Several small, cooler circular spots are also visible. Location is unavailable.",0616f0a968664a95bf4128c0c39d5fc1.png,Perfume
575,399,"The thermal image shows a dark, cool area (likely a gas plume) extending downwards from a warmer background.  Colors range from cool blues to warmer reds, indicating a temperature difference.  The plume's temperature appears lower than the surrounding environment.",34f9248bb9c9406cb6ff320b8b4836d4.png,Perfume
338,403,"The thermal image shows a mostly uniform temperature distribution, ranging from approximately 42°F to 73°F.  There's little variation, suggesting a consistent heat source or lack of significant thermal anomalies.",efc81927da1043a59abb2b5ff36079bd.png,Mixture
261,386,"The thermal image shows a mostly uniform temperature distribution, predominantly in the yellow-green range (approximately 70-73°F).  Minor variations suggest slight temperature differences across the surface.",4d2dca46b9bc40b986d995a40b7ca126.png,Mixture
267,393,"The thermal image shows a mostly uniform temperature distribution, predominantly in the green-yellow range (approximately 70-73°F).  Minor variations in warmer (yellow-orange) and cooler (green-blue) areas are present, but no distinct patterns or anomalies are visible.",161cb442fa5c4b1b9de0e15b8149447e.png,Mixture
613,406,"The thermal image shows a relatively uniform area, likely vegetation, with a consistent temperature around 89°F (32°C).  The location is 18°32'18""N, 73°43'32""E. No significant thermal anomalies are visible.",51d60d0ca43c492c9fe2feaaee2e6825.png,NoGas
768,537,"Thermal image shows a cooler, blue-green band across a predominantly yellow-orange area.  Temperature range is 87-89°F.  GPS coordinates are 18°32'18""N 73°43'32""E.",8c91f0d6b87d4daa8e79799d6834e716.png,Perfume
280,381,"Thermal image shows a small area of higher temperature (whitish/greenish) at the top, against a predominantly cool (dark blue) background.  Temperature range is 72-254°F. Location is unavailable.",580b9f2e7e7e47ee8043d488b73868d9.png,Mixture
324,434,"The thermal image shows a mostly uniform temperature distribution, predominantly in the green-yellow range (approximately 42-73°F).  Minor variations suggest subtle temperature differences across the area.",40aeaf0cc42e4c2fa3b337a79c238ab4.png,Mixture
552,334,"Thermal image shows a mostly uniform temperature of approximately 88-89°F. A slightly warmer area is visible in the lower right corner.  Coordinates: 18°32'18""N, 73°43'32""E.",50138463e2c344ccbd33629ac8b63496.png,Smoke
762,505,"Thermal image shows a vertical, warmer area (red/orange)  next to cooler (blue/green) sections.  Several cooler spots are visible along the warmer area. Temperature range is 20-31°C.",234a187f5a85485ba049d7e697b2cb8a.png,Perfume
586,401,"Thermal image shows a dark, cool area (likely a gas leak) against a warmer background.  Temperatures range from 26°C to 38°C.  Location is unavailable.",cdbd3f0e744d453c9b97ee5823509214.png,Perfume
626,415,"Thermal image shows two hot spots, one larger and warmer (red-yellow) than the other (green).  The rest of the image is cool (dark blue), indicating a temperature range between 24°C and 31°C. Location is unavailable.",3afdec1e4b9648a8a7c41124bf883664.png,NoGas
